time,Hs,Tp
1520272800.0,0.479736328125,4.239601135253906
1520294400.0,0.137451171875,9.680030822753906
1520316000.0,0.29150390625,8.955909729003906
1520337600.0,0.12109375,8.961769104003906
1520359200.0,0.21142578125,9.063331604003906
1520380800.0,0.4248046875,3.4852066040039062
1520402400.0,0.603271484375,4.087257385253906
1520424000.0,0.89599609375,4.680030822753906
1520445600.0,0.798583984375,4.855812072753906
1520467200.0,0.321044921875,4.885597229003906
1520488800.0,0.015625,4.996437072753906
1520510400.0,0.2994384765625,5.121925354003906
1520532000.0,0.3896484375,4.102394104003906
1520553600.0,0.367431640625,4.147315979003906
1520575200.0,0.372314453125,3.5701675415039062
1520596800.0,2.539104079172117e-16,6.254737854003906
1520618400.0,0.287109375,2.7127456665039062
1520640000.0,0.812744140625,3.9974136352539062
1520661600.0,1.15673828125,4.875831604003906
1520683200.0,1.05126953125,4.851905822753906
1520704800.0,0.844970703125,5.145362854003906
1520726400.0,0.5048828125,6.209815979003906
1520748000.0,0.072265625,6.219581604003906
1520769600.0,0.187744140625,11.215187072753906
1520791200.0,0.157470703125,11.120948791503906
1520812800.0,0.376708984375,11.246437072753906
1520834400.0,0.435546875,11.560401916503906
1520856000.0,0.082275390625,11.140480041503906
1520877600.0,0.091552734375,10.716163635253906
1520899200.0,0.1162109375,10.212257385253906
1520920800.0,0.3638916015625,3.1297378540039062
1520942400.0,0.07861328125,3.3602066040039062
1520964000.0,0.527587890625,3.3001480102539062
1520985600.0,1.20849609375,4.720069885253906
1521007200.0,1.7451171875,5.663429260253906
1521028800.0,2.12451171875,6.343605041503906
1521050400.0,2.618896484375,7.042335510253906
1521072000.0,2.43505859375,6.888038635253906
1521093600.0,2.14453125,6.659523010253906
1521115200.0,1.37060546875,6.220069885253906
1521136800.0,1.08447265625,4.981788635253906
1521158400.0,1.258544921875,5.436866760253906
1521180000.0,1.1632080078125,5.129737854003906
1521201600.0,1.083251953125,4.864601135253906
1521223200.0,1.0245361328125,4.865577697753906
1521244800.0,1.4168701171875,5.197120666503906
1521266400.0,2.04296875,6.053077697753906
1521288000.0,2.284423828125,6.451026916503906
1521309600.0,1.9693603515625,6.302101135253906
1521331200.0,2.083740234375,6.418312072753906
1521352800.0,2.0693359375,6.286476135253906
1521374400.0,2.1572265625,6.589210510253906
1521396000.0,1.955810546875,6.337745666503906
1521417600.0,1.393798828125,6.013526916503906
1521439200.0,1.17919921875,5.357276916503906
1521460800.0,1.09033203125,4.917335510253906
1521482400.0,0.6328125,4.628761291503906
1521504000.0,0.0908203125,4.266944885253906
1521525600.0,0.158935546875,2.7659683227539062
1521547200.0,0.183837890625,2.6854019165039062
1521568800.0,0.1083984375,2.7630386352539062
1521590400.0,2.5387207967634846e-16,2.8919448852539062
1521612000.0,0.3544921875,2.7356948852539062
1521633600.0,0.77392578125,3.9759292602539062
1521655200.0,0.7099609375,4.376808166503906
1521676800.0,0.6396484375,4.646339416503906
1521698400.0,0.283203125,4.591651916503906
1521720000.0,1.101318359375,4.708351135253906
1521741600.0,2.120361328125,6.315284729003906
1521763200.0,1.94091796875,7.256202697753906
1521784800.0,1.59716796875,7.213233947753906
1521806400.0,0.8857421875,7.286476135253906
1521828000.0,2.5449613120023806e-16,7.401710510253906
1521849600.0,0.064208984375,6.238624572753906
1521871200.0,0.217529296875,6.207374572753906
1521892800.0,0.02294921875,9.708839416503906
1521914400.0,2.5510726547168204e-16,9.792335510253906
1521936000.0,2.540478390129037e-16,9.198585510253906
1521957600.0,0.20068359375,9.119483947753906
1521979200.0,0.1533203125,8.573097229003906
1522000800.0,0.037353515625,8.211769104003906
1522022400.0,2.5261614157380714e-16,6.343116760253906
1522044000.0,2.552112387659575e-16,6.275245666503906
1522065600.0,0.209716796875,2.5464859008789062
1522087200.0,0.57763671875,3.2952651977539062
1522108800.0,1.542724609375,5.235450744628906
1522130400.0,0.39501953125,6.022315979003906
1522152000.0,0.588623046875,5.696876525878906
1522173600.0,0.624267578125,4.325050354003906
1522195200.0,0.5185546875,4.259376525878906
1522216800.0,0.530029296875,4.049171447753906
1522238400.0,0.2978515625,4.056251525878906
1522260000.0,0.08837890625,4.022315979003906
1522281600.0,0.110595703125,6.212989807128906
1522303200.0,0.388671875,3.0469741821289062
1522324800.0,0.695068359375,3.9578628540039062
1522346400.0,0.5810546875,4.231056213378906
1522368000.0,1.13623046875,4.694679260253906
1522389600.0,1.22216796875,5.232765197753906
1522411200.0,0.342041015625,4.809425354003906
1522432800.0,0.11865234375,4.484962463378906
1522454400.0,0.70068359375,3.8282241821289062
1522476000.0,0.990478515625,4.705421447753906
1522497600.0,1.020263671875,5.075538635253906
1522519200.0,0.65576171875,4.827980041503906
1522540800.0,0.45654296875,4.209327697753906
1522562400.0,0.38427734375,3.5442886352539062
1522584000.0,0.25732421875,3.3528823852539062
1522605600.0,0.232177734375,3.1380386352539062
1522627200.0,1.117431640625,4.733253479003906
1522648800.0,1.741943359375,5.696632385253906
1522670400.0,2.15673828125,6.337989807128906
1522692000.0,1.838134765625,6.248634338378906
1522713600.0,0.9189453125,5.689552307128906
1522735200.0,0.5234375,5.303077697753906
1522756800.0,0.324951171875,9.125831604003906
1522778400.0,0.96728515625,5.319190979003906
1522800000.0,0.258544921875,6.009132385253906
1522821600.0,0.052001953125,5.971534729003906
1522843200.0,0.470458984375,3.2000503540039062
1522864800.0,1.823974609375,5.789405822753906
1522886400.0,0.79736328125,5.739112854003906
1522908000.0,0.321044921875,5.036964416503906
1522929600.0,0.16015625,9.862159729003906
1522951200.0,0.5341796875,3.3724136352539062
1522972800.0,1.091064453125,4.379737854003906
1522994400.0,1.458740234375,5.436866760253906
1523016000.0,1.5693359375,5.798194885253906
1523037600.0,2.181884765625,7.088233947753906
1523059200.0,1.47998046875,7.318702697753906
1523080800.0,0.30859375,6.678810119628906
1523102400.0,2.539476773668909e-16,10.038917541503906
1523124000.0,0.017578125,9.882911682128906
1523145600.0,0.16650390625,9.774269104003906
1523167200.0,0.044677734375,9.454689025878906
1523188800.0,0.09521484375,9.098976135253906
1523210400.0,0.02294921875,8.850929260253906
1523232000.0,2.5404318033169383e-16,8.423194885253906
1523253600.0,0.181396484375,8.203468322753906
1523275200.0,0.4599609375,2.9925308227539062
1523296800.0,0.318359375,3.3943862915039062
1523318400.0,0.581787109375,3.9080581665039062
1523340000.0,1.2021484375,4.804542541503906
1523361600.0,1.046630859375,5.082862854003906
1523383200.0,0.84521484375,4.827003479003906
1523404800.0,0.36376953125,4.527198791503906
1523426400.0,0.50439453125,3.5174331665039062
1523448000.0,0.50439453125,3.8870620727539062
1523469600.0,0.271728515625,3.8455581665039062
1523491200.0,0.658935546875,3.5813980102539062
1523512800.0,0.736572265625,3.9432144165039062
1523534400.0,0.553466796875,4.146827697753906
1523556000.0,0.432373046875,3.2630386352539062
1523577600.0,0.5380859375,3.8074722290039062
1523599200.0,0.136474609375,3.7405776977539062
1523620800.0,0.03662109375,3.0003433227539062
1523642400.0,0.023193359375,2.9524917602539062
1523664000.0,0.23876953125,2.6570816040039062
1523685600.0,0.43359375,3.5379409790039062
1523707200.0,0.621826171875,4.147315979003906
1523728800.0,0.297119140625,4.678077697753906
1523750400.0,0.468505859375,3.1438980102539062
1523772000.0,0.722412109375,4.142433166503906
1523793600.0,1.15673828125,4.770851135253906
1523815200.0,0.792724609375,5.234718322753906
1523836800.0,0.86376953125,5.058937072753906
1523858400.0,0.688232421875,5.774269104003906
1523880000.0,1.3408203125,5.395851135253906
1523901600.0,2.458740234375,6.814308166503906
1523923200.0,3.159912109375,7.645362854003906
1523944800.0,3.653564453125,8.683937072753906
1523966400.0,2.614013671875,8.369972229003906
1523988000.0,2.73291015625,7.758155822753906
1524009600.0,2.005615234375,7.480323791503906
1524031200.0,1.401123046875,6.262550354003906
1524052800.0,1.41943359375,6.417335510253906
1524074400.0,0.977294921875,6.380226135253906
1524096000.0,0.737548828125,6.163917541503906
1524117600.0,0.5216064453125,6.137550354003906
1524139200.0,0.51708984375,4.451026916503906
1524160800.0,0.4105224609375,4.446144104003906
1524182400.0,0.0902099609375,4.793312072753906
1524204000.0,2.550162094298522e-16,4.766944885253906
1524225600.0,0.0863037109375,9.590675354003906
1524247200.0,0.150634765625,9.146339416503906
1524268800.0,0.0311279296875,3.2283706665039062
1524290400.0,0.146484375,8.876319885253906
1524312000.0,0.270263671875,3.0091323852539062
1524333600.0,0.12255859375,3.0345230102539062
1524355200.0,0.234619140625,2.7020034790039062
1524376800.0,0.2841796875,3.5179214477539062
1524398400.0,0.3465576171875,3.9090347290039062
1524420000.0,0.628173828125,3.9686050415039062
1524441600.0,0.892333984375,4.577003479003906
1524463200.0,0.768798828125,4.926612854003906
1524484800.0,0.7021484375,4.369972229003906
1524506400.0,0.9853515625,5.814308166503906
1524528000.0,0.51416015625,6.241554260253906
1524549600.0,0.570556640625,6.026222229003906
1524571200.0,0.323974609375,4.678077697753906
1524592800.0,0.2254638671875,4.847023010253906
1524614400.0,0.3380126953125,3.3748550415039062
1524636000.0,0.7440185546875,4.527198791503906
1524657600.0,0.646728515625,5.001808166503906
1524679200.0,0.68603515625,4.678810119628906
1524700800.0,0.909423828125,4.975440979003906
1524722400.0,1.12646484375,5.191261291503906
1524744000.0,0.709716796875,5.761329650878906
1524765600.0,0.25537109375,5.631446838378906
1524787200.0,2.5378123539275543e-16,5.472755432128906
1524808800.0,0.10205078125,5.937110900878906
1524830400.0,0.093994140625,5.727882385253906
1524852000.0,0.3466796875,2.7056655883789062
1524873600.0,0.4765625,3.6858901977539062
1524895200.0,0.32080078125,3.6497573852539062
1524916800.0,0.029296875,8.333839416503906
1524938400.0,0.03076171875,8.162940979003906
1524960000.0,0.19921875,2.5682144165039062
1524981600.0,0.31591796875,2.7625503540039062
1525003200.0,0.08740234375,3.1238784790039062
1525024800.0,0.281494140625,2.7396011352539062
1525046400.0,0.234375,3.2547378540039062
1525068000.0,0.30078125,3.2391128540039062
1525089600.0,0.09130859375,3.2977066040039062
1525111200.0,0.14990234375,3.0198745727539062
1525132800.0,0.169677734375,2.8348159790039062
1525154400.0,0.44677734375,3.5271987915039062
1525176000.0,1.434326171875,4.786964416503906
1525197600.0,2.475830078125,6.848487854003906
1525219200.0,1.30078125,7.434425354003906
1525240800.0,1.123779296875,7.444679260253906
1525262400.0,0.338623046875,5.050148010253906
1525284000.0,0.4730224609375,8.032569885253906
1525305600.0,0.5780029296875,3.9051284790039062
1525327200.0,0.4942626953125,4.064308166503906
1525348800.0,0.7178955078125,3.8465347290039062
1525370400.0,1.2943115234375,5.270362854003906
1525392000.0,0.2647705078125,5.711280822753906
1525413600.0,0.1610107421875,5.609718322753906
1525435200.0,0.34130859375,5.658058166503906
1525456800.0,0.5499267578125,3.8216323852539062
1525478400.0,0.5244140625,4.154640197753906
1525500000.0,0.6572265625,4.351905822753906
1525521600.0,0.680419921875,4.460304260253906
1525543200.0,0.57666015625,4.548683166503906
1525564800.0,0.050537109375,5.743995666503906
1525586400.0,0.07763671875,5.493995666503906
1525608000.0,0.18310546875,5.029640197753906
1525629600.0,0.2578125,3.1795425415039062
1525651200.0,0.007080078125,3.8074722290039062
1525672800.0,0.15966796875,3.9783706665039062
1525694400.0,0.342041015625,3.7347183227539062
1525716000.0,0.181640625,3.7840347290039062
1525737600.0,0.44091796875,3.7840347290039062
1525759200.0,0.69189453125,4.706398010253906
1525780800.0,0.63037109375,4.852394104003906
1525802400.0,0.0361328125,4.975440979003906
1525824000.0,2.5430216065531683e-16,4.784034729003906
1525845600.0,0.421142578125,2.9710464477539062
1525867200.0,1.2548828125,4.758644104003906
1525888800.0,0.887451171875,5.914894104003906
1525910400.0,0.55810546875,6.216651916503906
1525932000.0,0.635009765625,4.908546447753906
1525953600.0,0.28759765625,4.961769104003906
1525975200.0,0.793701171875,3.9046401977539062
1525996800.0,1.196533203125,4.836769104003906
1526018400.0,1.444580078125,5.248878479003906
1526040000.0,1.919677734375,6.012550354003906
1526061600.0,0.781982421875,6.818702697753906
1526083200.0,2.539131607742903e-16,7.501319885253906
1526104800.0,0.025146484375,7.726417541503906
1526126400.0,0.168212890625,8.198585510253906
1526148000.0,0.0263671875,8.132179260253906
1526169600.0,2.5355380704641765e-16,7.827980041503906
1526191200.0,2.5430216065531683e-16,6.387062072753906
1526212800.0,0.046875,7.613624572753906
1526234400.0,0.529296875,3.3538589477539062
1526256000.0,0.24951171875,4.187355041503906
1526277600.0,0.14306640625,4.286964416503906
1526299200.0,0.1298828125,4.182472229003906
1526320800.0,0.017822265625,4.005226135253906
1526342400.0,2.5371093165813333e-16,3.8382339477539062
1526364000.0,0.018310546875,6.028175354003906
1526385600.0,0.028076171875,6.030616760253906
1526407200.0,0.89111328125,3.6302261352539062
1526428800.0,1.157470703125,5.061378479003906
1526450400.0,1.131591796875,5.163429260253906
1526472000.0,0.422607421875,5.051612854003906
1526493600.0,0.643310546875,4.026710510253906
1526515200.0,2.5430216065531683e-16,4.237159729003906
1526536800.0,0.103515625,4.180030822753906
1526558400.0,0.024169921875,4.034523010253906
1526580000.0,2.544605558164534e-16,10.950050354003906
1526601600.0,2.5430216065531683e-16,10.773780822753906
1526623200.0,2.548785665759234e-16,10.411964416503906
1526644800.0,0.02099609375,2.0340347290039062
1526666400.0,0.06982421875,2.3680191040039062
1526688000.0,0.147216796875,2.4314956665039062
1526709600.0,0.236083984375,2.7020034790039062
1526731200.0,0.585205078125,3.3177261352539062
1526752800.0,0.98779296875,4.454933166503906
1526774400.0,1.236328125,5.156105041503906
1526796000.0,1.1083984375,5.262062072753906
1526817600.0,1.070556640625,5.129737854003906
1526839200.0,0.9326171875,5.169288635253906
1526860800.0,0.3701171875,5.052101135253906
1526882400.0,0.380859375,3.9729995727539062
1526904000.0,2.5371580209758004e-16,4.020851135253906
1526925600.0,1.03466796875,4.011085510253906
1526947200.0,1.019287109375,5.157569885253906
1526968800.0,0.40966796875,5.031105041503906
1526990400.0,0.072265625,4.152687072753906
1527012000.0,0.083984375,4.208351135253906
1527033600.0,0.354736328125,2.9637222290039062
1527055200.0,0.245849609375,3.2552261352539062
1527076800.0,0.031005859375,3.1487808227539062
1527098400.0,2.5512293558120624e-16,3.0936050415039062
1527120000.0,0.213623046875,2.6238784790039062
1527141600.0,0.2734375,3.1663589477539062
1527163200.0,2.5512293558120624e-16,3.4769058227539062
1527184800.0,0.052978515625,3.5535659790039062
1527206400.0,0.092529296875,2.6888198852539062
1527228000.0,0.18896484375,2.8958511352539062
1527249600.0,0.425537109375,3.2366714477539062
1527271200.0,0.35693359375,3.5555191040039062
1527292800.0,0.546142578125,3.8279800415039062
1527314400.0,0.6949462890625,4.298194885253906
1527336000.0,0.383056640625,4.237648010253906
1527357600.0,0.56005859375,3.5755386352539062
1527379200.0,1.057373046875,4.723976135253906
1527400800.0,1.0657958984375,5.083351135253906
1527422400.0,0.8328857421875,4.633155822753906
1527444000.0,0.294189453125,4.540382385253906
1527465600.0,0.44970703125,3.5730972290039062
1527487200.0,0.2744140625,3.2493667602539062
1527508800.0,2.539614416522838e-16,3.1634292602539062
1527530400.0,2.5430216065531683e-16,3.1072769165039062
1527552000.0,0.100341796875,2.4070816040039062
1527573600.0,0.171875,2.4412612915039062
1527595200.0,0.134033203125,2.6932144165039062
1527616800.0,0.20654296875,2.7317886352539062
1527638400.0,0.339599609375,3.5081558227539062
1527660000.0,0.2501220703125,3.3250503540039062
1527681600.0,0.058349609375,3.3504409790039062
1527703200.0,0.093994140625,2.5994644165039062
1527724800.0,0.03564453125,2.7386245727539062
1527746400.0,2.5482986218145626e-16,2.8270034790039062
1527768000.0,0.10595703125,2.2493667602539062
1527789600.0,2.5381744605125055e-16,2.1253433227539062
1527811200.0,2.5407790868253125e-16,12.971046447753906
1527832800.0,2.545638938360184e-16,12.634620666503906
1527854400.0,2.5396122989404697e-16,12.481300354003906
1527876000.0,2.5457067009959644e-16,2.0345230102539062
1527897600.0,0.071533203125,2.4144058227539062
1527919200.0,0.029541015625,2.9026870727539062
1527940800.0,2.5296596618102317e-16,3.2347183227539062
1527962400.0,0.063232421875,3.3421401977539062
1527984000.0,2.5396122989404697e-16,3.6619644165039062
1528005600.0,2.5495458778293945e-16,3.7464370727539062
1528027200.0,2.5189065785448383e-16,3.7488784790039062
1528048800.0,2.5319678265914997e-16,5.118507385253906
1528070400.0,2.536213579239612e-16,5.392921447753906
1528092000.0,0.036376953125,5.652198791503906
1528113600.0,0.033935546875,5.786964416503906
1528135200.0,0.08984375,2.3880386352539062
1528156800.0,0.2392578125,2.6932144165039062
