,global_x,global_y,global_z,delta_s,total_s,has_anchor,depth,z1,is_underground,has_hydro_loading,u_z_initial,u_y_initial,u_x_initial,theta_x_initial,theta_y_initial,theta_z_initial
109,5449.874798195186,53.27561049372889,-83.27561049372889,50.0025536215395,5450.409060407737,,,,False,,-1.9867397641848428,0,0,0,0,0
110,5499.874866507925,53.62687590008136,-83.62687590019777,50.00253599618785,5500.411596403926,True,-89.0,-81.40795004781795,False,True,-2.218925852379826,0,0,0,0,0
111,5549.874952321888,53.975641237571836,-83.97564123757184,50.00251849582018,5550.414114899746,,,,False,,-3.930703962603321,0,0,0,0,0
112,5599.875055512068,54.321906505269,-84.32190650515258,50.00250112044211,5600.4166160201885,True,-98.0,-78.76090282773606,False,True,-5.561003677416522,0,0,0,0,0
113,5649.875175953458,54.66567170212511,-84.66567170212511,50.00248387005136,5650.4190998902395,,,,False,,-5.632816572734417,0,0,0,0,0
114,5699.8753135210545,55.00693682744168,-85.00693682744168,50.002466744652644,5700.421566634892,True,-98.0,-79.71404290121885,False,True,-5.292893926222831,0,0,0,0,0
115,5749.875468089847,55.345701880403794,-85.3457018804038,50.002449744241446,5750.424016379134,,,,False,,-5.844300113279721,0,0,0,0,0
116,5799.875639534829,55.68196686008014,-85.68196686008014,50.00243286881835,5800.426449247952,True,-102.0,-79.09037466159937,False,True,-6.591592198480768,0,0,0,0,0
117,5849.875827730995,56.015731765539385,-86.01573176553939,50.002416118386385,5850.428865366339,,,,False,,-6.645102216541443,0,0,0,0,0
118,5899.8760325533385,56.34699659619946,-86.34699659619946,50.002399492947724,5900.431264859287,True,-102.0,-80.01022720264078,False,True,-6.336769393558683,0,0,0,0,0
119,5949.87625387685,56.67576135112904,-86.67576135112904,50.00238299249612,5950.433647851783,,,,False,,-6.166441270568545,0,0,0,0,0
120,5999.876491576526,57.00202602928039,-87.0020260293968,50.00236661703748,6000.43601446882,True,-102.0,-80.91803457241467,False,True,-6.083991456982133,0,0,0,0,0
121,6049.876745527355,57.325790630304255,-87.32579063018784,50.002350366567356,6050.438364835387,,,,False,,-5.951947822974003,0,0,0,0,0
122,6099.877015604333,57.647055152920075,-87.64705515292007,50.00233424109145,6100.440699076478,True,-102.0,-81.81362593952257,False,True,-5.833429213397508,0,0,0,0,0
123,6149.877301682451,57.96581959654577,-87.96581959654577,50.00231824060424,6150.443017317082,,,,False,,-5.7786033664813665,0,0,0,0,0
124,6199.877603636701,58.28208396048285,-88.28208396048285,50.00230236511091,6200.445319682193,True,-102.0,-82.6968413412059,False,True,-5.585242619276954,0,0,0,0,0
125,6249.877921342079,58.59584824368358,-88.59584824368358,50.00228661461017,6250.447606296803,,,,False,,-5.190266822532245,0,0,0,0,0
126,6299.878254673579,58.90711244544946,-88.90711244556587,50.002270989103785,6300.449877285907,True,-102.0,-83.56753116260693,False,True,-5.339581282958946,0,0,0,0,0
127,6349.878603506188,59.21587656531483,-89.21587656519841,50.00225548858576,6350.452132774492,,,,False,,-6.575104554959891,0,0,0,0,0
128,6399.878967714902,59.52214060211554,-89.52214060199913,50.00224011306418,6400.454372887557,True,-109.0,-81.70831787426042,False,True,-7.81382272773871,0,0,0,0,0
129,6449.879347174713,59.825904555036686,-89.82590455503669,50.00222486253384,6450.456597750091,,,,False,,-7.9719326979818845,0,0,0,0,0
130,6499.879741760611,60.12716842372902,-90.12716842372902,50.00220973699719,6500.458807487088,True,-109.0,-82.5397613662225,False,True,-7.5874070575065105,0,0,0,0,0
131,6549.880151347594,60.4259322071448,-90.42593220702838,50.0021947364565,6550.461002223545,,,,False,,-7.403538791100643,0,0,0,0,0
132,6599.880575810651,60.72219590446912,-90.72219590446912,50.00217986090873,6600.463182084453,True,-109.0,-83.35906914416357,False,True,-7.363126760305548,0,0,0,0,0
133,6649.881015024774,61.01595951523632,-91.0159595151199,50.0021651103543,6650.465347194808,,,,False,,-7.266065185073978,0,0,0,0,0
134,6699.881468864956,61.30722303839866,-91.30722303851508,50.00215048479639,6700.467497679604,True,-109.0,-84.16609919626363,False,True,-7.141123842251446,0,0,0,0,0
135,6749.881937206191,61.5959864736069,-91.5959864736069,50.00213598423315,6750.469633663837,,,,False,,-7.045538333126057,0,0,0,0,0
136,6799.88241992347,61.88224981992971,-91.8822498198133,50.00212160866505,6800.471755272502,True,-109.0,-84.96071781994976,False,True,-6.921531999863532,0,0,0,0,0
137,6849.882916891785,62.16601307655219,-92.16601307643577,50.00210735809139,6850.473862630593,,,,False,,-6.740367498002997,0,0,0,0,0
138,6899.883427986126,62.44727624277584,-92.44727624277584,50.00209323251125,6900.475955863105,True,-109.0,-85.74279924707626,False,True,-6.704476995699579,0,0,0,0,0
139,6949.88395308149,62.72603931801859,-92.72603931813501,50.002079231932754,6950.478035095038,,,,False,,-6.871667645556249,0,0,0,0,0
140,6999.884492052867,63.002302301698364,-93.00230230169836,50.00206535634728,7000.480100451385,True,-109.0,-86.51222527634705,False,True,-6.490077025351312,0,0,0,0,0
141,7049.885044775249,63.276065192883834,-93.27606519288383,50.00205160575801,7050.482152057143,,,,False,,-5.007511863276538,0,0,0,0,0
142,7099.885611123626,63.547327990992926,-93.54732799099293,50.00203798016374,7100.484190037307,True,-102.0,-90.0672029269907,False,True,-3.480125064002223,0,0,0,0,0
143,7149.886190972993,63.81609069532715,-93.81609069532715,50.002024479568554,7150.486214516875,,,,False,,-3.0084823511515912,0,0,0,0,0
144,7199.886784198342,64.08235330530442,-94.08235330518801,50.00201110397148,7200.488225620847,True,-102.0,-90.81989875750693,False,True,-3.262454547681074,0,0,0,0,0
145,7249.887390674665,64.34611582010984,-94.34611581999343,50.001997853371186,7250.490223474218,,,,False,,-3.6375272663298372,0,0,0,0,0
146,7299.888010276953,64.60737823904492,-94.60737823904492,50.00198472776696,7300.492208201985,True,-104.0,-90.74503805941013,False,True,-3.862340179634785,0,0,0,0,0
147,7349.888642880196,64.8661405617604,-94.8661405617604,50.00197172716143,7350.494179929146,,,,False,,-3.816910354056668,0,0,0,0,0
148,7399.889288359388,65.12240278732497,-95.12240278732497,50.00195885155238,7400.496138780699,True,-104.0,-91.46879241537107,False,True,-3.653610371953903,0,0,0,0,0
149,7449.889946589524,65.37616491515655,-95.37616491515655,50.00194610094575,7450.498084881645,,,,False,,-3.5420478482716544,0,0,0,0,0
150,7499.890617445591,65.62742694467306,-95.62742694467306,50.00193347533354,7500.500018356978,True,-104.0,-92.17901193226864,False,True,-3.448415012404425,0,0,0,0,0
151,7549.891300802582,65.87618887529243,-95.87618887517601,50.00192097472169,7550.5019393317,,,,False,,-3.32186585830445,0,0,0,0,0
152,7599.891996535491,66.12245070619974,-96.12245070619974,50.0019085991095,7600.50384793081,True,-104.0,-92.87563388249417,False,True,-3.246816823705572,0,0,0,0,0
153,7649.892704519308,66.36621243692935,-96.36621243692935,50.00189634849534,7650.505744279305,,,,False,,-3.257090748216684,0,0,0,0,0
154,7699.893424629022,66.60747406689916,-96.60747406689916,50.0018842228787,7700.507628502183,True,-104.0,-93.55860043173386,False,True,-3.048873635165293,0,0,0,0,0
155,7749.8941567396305,66.84623559541069,-96.84623559541069,50.001872222266265,7750.50950072445,,,,False,,-2.5377629283340104,0,0,0,0,0
156,7799.89490072612,67.08249702199828,-97.08249702199828,50.00186034664952,7800.5113610711,True,-104.0,-94.22785835239102,False,True,-2.8546386696072545,0,0,0,0,0
157,7849.895656463484,67.31625834596343,-97.31625834596343,50.00184859603372,7850.513209667133,,,,False,,-4.805253530173023,0,0,0,0,0
158,7899.896423826717,67.54751956660766,-97.54751956660766,50.001836970420875,7900.515046637554,True,-114.0,-90.86795146627583,False,True,-6.679568100331835,0,0,0,0,0
159,7949.897202690806,67.77628068369813,-97.77628068358172,50.00182546980493,7950.51687210736,,,,False,,-6.796824056265953,0,0,0,0,0
160,7999.897992930748,68.00254169630352,-98.00254169630352,50.00181409419447,8000.518686201554,True,-113.0,-91.8933621977314,False,True,-6.109179498572118,0,0,0,0,0
161,8049.898794421528,68.22630260395817,-98.22630260395817,50.00180284357717,8050.520489045131,,,,False,,-5.8736997585170245,0,0,0,0,0
162,8099.899607038141,68.44756340619642,-98.44756340619642,50.00179171796614,8100.522280763097,True,-113.0,-92.5134007405637,False,True,-5.934162665632726,0,0,0,0,0
163,8149.900430655574,68.66632410243619,-98.66632410243619,50.00178071735183,8150.524061480449,,,,False,,-5.888244534877228,0,0,0,0,0
164,8199.901265148826,68.88258469221182,-98.8825846920954,50.001769841745805,8200.525831322195,True,-113.0,-93.12008156744841,False,True,-5.762503124646997,0,0,0,0,0
165,8249.902110392886,69.0963451747084,-99.0963451747084,50.00175909113815,8250.527590413332,,,,False,,-5.664166180603509,0,0,0,0,0
166,8299.902966262744,69.30760554980952,-99.30760554969311,50.001748465532415,8300.529338878865,True,-113.0,-93.71334559566328,False,True,-5.594259954029823,0,0,0,0,0
167,8349.903832633388,69.51636581646744,-99.51636581646744,50.00173796492482,8350.53107684379,,,,False,,-5.526240976429533,0,0,0,0,0
168,8399.904709379816,69.72262597468216,-99.72262597456574,50.001727589325874,8400.532804433116,True,-113.0,-94.29313757999893,False,True,-5.4294883945668175,0,0,0,0,0
169,8449.905596377015,69.92638602340594,-99.92638602340594,50.001717338723616,8450.53452177184,,,,False,,-5.302989313302389,0,0,0,0,0
170,8499.906493499979,70.12764596263878,-100.12764596263878,50.00170721312891,8500.536228984969,True,-113.0,-94.85940590801624,False,True,-5.268240054622538,0,0,0,0,0
171,8549.907400623699,70.32640579156578,-100.32640579156578,50.001697212535355,8550.537926197505,,,,False,,-5.355873944434458,0,0,0,0,0
172,8599.90831762316,70.52266550983768,-100.52266550983768,50.00168733693911,8600.539613534444,True,-113.0,-95.41210240263432,False,True,-5.110563107203362,0,0,0,0,0
173,8649.90924437336,70.71642511687241,-100.71642511687241,50.001677586353026,8650.541291120797,,,,False,,-4.309962536819479,0,0,0,0,0
174,8699.910180749288,70.90768461232074,-100.90768461220432,50.00166796076587,8700.542959081562,True,-111.0,-96.75806470588925,False,True,-4.149619906315067,0,0,0,0,0
175,8749.911126625939,71.09644399536774,-101.09644399536774,50.00165846018693,8750.54461754175,,,,False,,-5.583702483607481,0,0,0,0,0
176,8799.912081878296,71.282703265897,-101.282703265897,50.00164908460445,8800.546266626354,True,-119.0,-94.09974002888454,False,True,-7.1829632370124585,0,0,0,0,0
177,8849.913046381356,71.46646242332645,-101.46646242332645,50.001639834031344,8850.547906460386,,,,False,,-7.455433296445861,0,0,0,0,0
178,8899.914020010106,71.64772146730684,-101.64772146719042,50.00163070845772,8900.549537168843,True,-119.0,-94.60605072936475,False,True,-7.041670737825669,0,0,0,0,0
179,8949.915002639545,71.82648039713968,-101.82648039702326,50.00162170789516,8950.551158876739,,,,False,,-6.8720675325580745,0,0,0,0,0
180,8999.915994144656,72.00273921259213,-102.00273921247572,50.00161283232955,9000.552771709068,True,-119.0,-95.09891492447572,False,True,-6.903824287999996,0,0,0,0,0
181,9049.916994400433,72.17649791296571,-102.17649791296571,50.00160408177125,9050.55437579084,,,,False,,-6.893648854586189,0,0,0,0,0
182,9099.918003281868,72.34775649814401,-102.34775649814401,50.00159545621781,9100.555971247059,True,-119.0,-95.57828707903194,False,True,-6.76946941911207,0,0,0,0,0
183,9149.91902066395,72.51651496742852,-102.51651496754494,50.00158695566874,9150.557558202727,,,,False,,-6.574096409581515,0,0,0,0,0
184,9199.92004642167,72.68277332070284,-102.68277332070284,50.00157858012254,9200.55913678285,True,-119.0,-96.04412443823121,False,True,-6.638648882471628,0,0,0,0,0
185,9249.92108043002,72.84653155738488,-102.84653155726846,50.001570329583586,9250.560707112432,,,,False,,-7.035209009106115,0,0,0,0,0
186,9299.922122563992,73.00778967689257,-103.00778967689257,50.00156220405021,9300.562269316482,True,-119.0,-96.49638688517065,False,True,-6.51140279172192,0,0,0,0,0
187,9349.923172698573,73.1665476791095,-103.16654767899308,50.001554203517834,9350.56382352,,,,False,,-4.736120889630085,0,0,0,0,0
188,9399.924230708757,73.32280556345358,-103.32280556333717,50.0015463279953,9400.565369847996,True,-119.0,-96.93503680381231,False,True,-6.38776875952486,0,0,0,0,0
189,9449.925296469535,73.47656332957558,-103.47656332945917,50.00153857747726,9450.566908425473,,,,False,,-14.850920760889291,0,0,0,0,0
190,9499.926369855895,73.62782097700983,-103.62782097700983,50.00153095196202,9500.568439377435,True,-173.0,-80.30250891003143,False,True,-23.325312066978398,0,0,0,0,0
191,9549.927450742833,73.77657850563992,-103.77657850563992,50.00152345145802,9550.569962828893,,,,False,,-25.00882761452606,0,0,0,0,0
192,9599.928539005336,73.92283591488376,-103.92283591488376,50.00151607595635,9600.571478904849,True,-173.0,-80.64604533447415,False,True,-23.27679058040961,0,0,0,0,0
193,9649.929634518392,74.06659320439212,-104.06659320439212,50.00150882545818,9650.572987730307,,,,False,,-22.79694405668063,0,0,0,0,0
194,9699.930737156998,74.20785037393216,-104.20785037393216,50.00150169997154,9700.574489430279,True,-173.0,-80.97857781798793,False,True,-23.229272555944235,0,0,0,0,0
195,9749.931846796138,74.3466074229218,-104.3466074229218,50.00149469948546,9750.575984129764,,,,False,,-23.321844985712556,0,0,0,0,0
196,9799.93296331081,74.48286435124464,-104.48286435124464,50.00148782401176,9800.577471953777,True,-173.0,-81.3000379386722,False,True,-23.18282641257244,0,0,0,0,0
197,9849.934086576,74.61662115843501,-104.61662115843501,50.00148107354132,9850.578953027318,,,,False,,-23.15224908575196,0,0,0,0,0
198,9899.9352164667,74.74787784414366,-104.74787784414366,50.001474448076735,9900.580427475394,True,-173.0,-81.6103600181741,False,True,-23.137517825969553,0,0,0,0,0
199,9949.9363528579,74.87663440813776,-104.87663440813776,50.00146794762048,9950.581895423014,,,,False,,-23.030483646543804,0,0,0,0,0
200,9999.937495624592,75.00289085006807,-105.00289085006807,50.00146157217208,10000.583356995186,True,-173.0,-81.90948109036438,False,True,-23.09340975970369,0,0,0,0,0
201,10049.938644641767,75.12664716958534,-105.12664716946892,50.00145532172952,10050.584812316916,,,,False,,-23.418906750505162,0,0,0,0,0
202,10099.939799784413,75.24790336634032,-105.24790336634032,50.001449196294054,10100.58626151321,True,-173.0,-82.19734086993861,False,True,-23.05056249640171,0,0,0,0,0
203,10149.940960927523,75.36665943998378,-105.36665943998378,50.00144319586406,10150.587704709074,,,,False,,-21.726128524564285,0,0,0,0,0
204,10199.942127946086,75.4829153905157,-105.48291539039928,50.001437320443976,10200.589142029517,True,-173.0,-82.47388172176318,False,True,-23.009033668636107,0,0,0,0,0
205,10249.943300715093,75.5966712172376,-105.5966712172376,50.001431570029574,10250.590573599547,,,,False,,-29.47977607163031,0,0,0,0,0
206,10299.944479109534,75.70792692026589,-105.70792692014948,50.00142594462284,10300.59199954417,True,-257.0,-69.74647311258214,False,True,-35.96145380756734,0,0,0,0,0
207,10349.945663004402,75.81668249890208,-105.8166824990185,50.00142044422617,10350.593419988398,,,,False,,-37.27440950756646,0,0,0,0,0
208,10399.946852274685,75.922937953379,-105.922937953379,50.00141506883365,10400.59483505723,True,-257.0,-69.93757385324402,False,True,-35.98536410013499,0,0,0,0,0
209,10449.948046795374,76.02669328299817,-106.02669328299817,50.00140981845116,10450.596244875682,,,,False,,-35.646806702882586,0,0,0,0,0
210,10499.949246441458,76.12794848764315,-106.12794848764315,50.001404693072715,10500.597649568754,True,-257.0,-70.12002759520277,False,True,-36.00792089244038,0,0,0,0,0
211,10549.950451087932,76.22670356708113,-106.22670356708113,50.001399692709064,10550.599049261462,,,,False,,-36.11788456913469,0,0,0,0,0
212,10599.951660609782,76.32295852096286,-106.32295852107927,50.001394817347325,10600.60044407881,True,-257.0,-70.29380005202789,False,True,-36.02915846905138,0,0,0,0,0
213,10649.952874882003,76.41671334940474,-106.41671334928833,50.00139006699914,10650.601834145808,,,,False,,-35.9925673839272,0,0,0,0,0
214,10699.954093779583,76.5079680517083,-106.50796805159189,50.00138544165623,10700.603219587463,True,-257.0,-70.45885855924902,False,True,-36.049109492342865,0,0,0,0,0
215,10749.95531717751,76.59672262775712,-106.59672262787353,50.001380941319724,10750.604600528783,,,,False,,-36.14633202003805,0,0,0,0,0
216,10799.956544950777,76.68297707755119,-106.68297707755119,50.00137656599451,10800.605977094778,True,-257.0,-70.61517208300668,False,True,-36.0678049945445,0,0,0,0,0
217,10849.957776974372,76.76673140085768,-106.76673140074126,50.00137231567422,10850.607349410451,,,,False,,-35.77253779062452,0,0,0,0,0
218,10899.95901312329,76.84798559709452,-106.84798559709452,50.00136819036841,10900.60871760082,True,-257.0,-70.76271122692376,False,True,-36.085274370170765,0,0,0,0,0
219,10949.96025327252,76.92673966637813,-106.92673966649454,50.001364190067804,10950.610081790888,,,,False,,-37.61632805149396,0,0,0,0,0
220,10999.961497297047,77.00299360859208,-107.00299360847566,50.001360314771496,11000.611442105659,True,-296.0,-67.75043861702866,False,True,-39.252554991447,0,0,0,0,0
221,11049.962745071869,77.07674742338713,-107.07674742327072,50.001356564493015,11050.612798670152,,,,False,,-39.84180728437233,0,0,0,0,0
222,11099.963996471972,77.14800111053046,-107.14800111041404,50.00135293921698,11100.614151609368,True,-304.0,-67.34862317438544,False,True,-39.799377936028606,0,0,0,0,0
223,11149.965251372349,77.21675466978922,-107.21675466978922,50.00134943895308,11150.615501048322,,,,False,,-39.77958556012932,0,0,0,0,0
224,11199.966509647986,77.28300810116343,-107.28300810116343,50.001346063694236,11200.616847112016,True,-304.0,-67.45759781037195,False,True,-39.82541029079148,0,0,0,0,0
225,11249.967771173875,77.34676140453666,-107.34676140442025,50.001342813445945,11250.618189925463,,,,False,,-39.84886649117964,0,0,0,0,0
226,11299.969035825012,77.40801457955968,-107.40801457955968,50.001339688211736,11300.619529613674,True,-304.0,-67.5585706593142,False,True,-39.84944392024548,0,0,0,0,0
227,11349.970303476377,77.46676762611605,-107.46676762611605,50.00133668797684,11350.620866301651,,,,False,,-39.84901345209045,0,0,0,0,0
228,11399.971574002971,77.52302054420579,-107.52302054420579,50.00133381276214,11400.622200114414,True,-304.0,-67.65152551857729,False,True,-39.871495025628505,0,0,0,0,0
229,11449.972847279778,77.57677333347965,-107.57677333347965,50.001331062548545,11450.623531176963,,,,False,,-39.917402772493205,0,0,0,0,0
230,11499.974123181788,77.62802599417046,-107.62802599405404,50.00132843734633,11500.62485961431,True,-304.0,-67.73644746366949,False,True,-39.89157853038455,0,0,0,0,0
231,11549.975401583994,77.67677852557972,-107.67677852557972,50.00132593715409,11550.626185551464,,,,False,,-39.77010593094269,0,0,0,0,0
232,11599.976682361385,77.72303092805669,-107.72303092805669,50.00132356197144,11600.627509113436,True,-304.0,-67.81332285255478,False,True,-39.90970807550191,0,0,0,0,0
233,11649.977965388953,77.76678320136853,-107.76678320125211,50.00132131179945,11650.628830425236,,,,False,,-40.52506180961352,0,0,0,0,0
234,11699.979250541684,77.8080353452824,-107.8080353452824,50.00131918663301,11700.630149611869,True,-320.0,-66.92601585927942,False,True,-40.88201948600299,0,0,0,0,0
235,11749.980537694573,77.84678735979833,-107.84678735979833,50.00131718647924,11750.631466798348,,,,False,,-40.34396856911003,0,0,0,0,0
236,11799.981826722607,77.88303924479987,-107.88303924479987,50.001315311332895,11800.63278210968,True,-299.0,-68.26977778174253,False,True,-39.61326146305734,0,0,0,0,0
237,11849.983117500778,77.91679100017063,-107.91679100017063,50.00131356119756,11850.634095670877,,,,False,,-39.46484580178475,0,0,0,0,0
238,11899.984409904077,77.9480426259106,-107.94804262579419,50.001311936071524,11900.63540760695,True,-299.0,-68.32295742697644,False,True,-39.62508519881774,0,0,0,0,0
239,11949.985703807492,77.97679412190337,-107.97679412178695,50.00131043595486,11950.636718042904,,,,False,,-39.67153170571979,0,0,0,0,0
240,11999.986999086013,78.0030454879161,-108.0030454879161,50.00130906084734,12000.638027103752,True,-299.0,-68.3679703412953,False,True,-39.63507514662079,0,0,0,0,0
241,12049.988295614636,78.0267967240652,-108.0267967240652,50.001307810752884,12050.639334914506,,,,False,,-39.62905088622996,0,0,0,0,0
242,12099.989593268343,78.0480478303507,-108.0480478303507,50.00130668566244,12100.640641600168,True,-299.0,-68.40480915134337,False,True,-39.643238679007325,0,0,0,0,0
243,12149.99089192213,78.06679880653974,-108.06679880653974,50.00130568558669,12150.641947285754,,,,False,,-39.64675037677686,0,0,0,0,0
244,12199.992191450983,78.08304965274874,-108.08304965263233,50.001304810515,12200.64325209627,True,-299.0,-68.43346782156495,False,True,-39.64958183106738,0,0,0,0,0
245,12249.993491729898,78.09680036874488,-108.09680036862846,50.001304060459965,12250.64455615673,,,,False,,-39.66195462878404,0,0,0,0,0
246,12299.994792633861,78.10805095452815,-108.10805095452815,50.00130343541076,12300.645859592141,True,-299.0,-68.45394165589573,False,True,-39.65410929863242,0,0,0,0,0
247,12349.996094037859,78.11680141033139,-108.11680141033139,50.00130293536744,12350.647162527508,,,,False,,-39.616050995455524,0,0,0,0,0
248,12399.99739581689,78.12305173580535,-108.12305173580535,50.00130256034259,12400.64846508785,True,-299.0,-68.46622729895975,False,True,-39.656824436845596,0,0,0,0,0
249,12449.998697845938,78.12680193118285,-108.12680193106644,50.00130231031999,12450.64976739817,,,,False,,-39.79775311625218,0,0,0,0,0
250,12500.0,78.12805199623108,-108.12805199623108,50.001302185314145,12500.651069583484,True,-298.0,-68.53781592842618,False,True,-39.590236067804895,0,0,0,0,0
251,12550.00130215406,78.12680193106644,-108.12680193106644,50.001302185312326,12550.652371768796,,,,False,,-38.71721704952314,0,0,0,0,0
252,12600.00260418311,78.12305173568893,-108.12305173580535,50.00130231032181,12600.653674079118,True,-275.0,-70.26530856149967,False,True,-37.85774317430568,0,0,0,0,0
253,12650.00390596214,78.11680141033139,-108.11680141033139,50.00130256034076,12650.654976639458,,,,False,,-37.685381818329596,0,0,0,0,0
254,12700.00520736614,78.10805095452815,-108.10805095452815,50.00130293537108,12700.656279574829,True,-275.0,-70.25237289852204,False,True,-37.85567805600611,0,0,0,0,0
255,12750.006508270104,78.09680036862846,-108.09680036862846,50.00130343541079,12750.65758301024,,,,False,,-37.897650427150516,0,0,0,0,0
256,12800.007808549015,78.08304965263233,-108.08304965263233,50.00130406045633,12800.658887070696,True,-275.0,-70.23081601767188,False,True,-37.85223363496044,0,0,0,0,0
257,12850.009108077871,78.06679880653974,-108.06679880653974,50.001304810518604,12850.660191881216,,,,False,,-37.84740624088738,0,0,0,0,0
258,12900.010406731657,78.0480478303507,-108.0480478303507,50.001305685584875,12900.6614975668,True,-275.0,-70.20064175433454,False,True,-37.847406076016156,0,0,0,0,0
259,12950.011704385366,78.0267967240652,-108.0267967240652,50.00130668566426,12950.662804252464,,,,False,,-37.811297286772756,0,0,0,0,0
260,13000.013000913985,78.0030454879161,-108.0030454879161,50.001307810749246,13000.664112063214,True,-275.0,-70.16185547660157,False,True,-37.841190011314524,0,0,0,0,0
261,13050.014296192507,77.97679412190337,-107.97679412178695,50.00130906084734,13050.665421124062,,,,False,,-37.97284488517898,0,0,0,0,0
262,13100.015590095922,77.94804262579419,-107.94804262579419,50.00131043595493,13100.666731560017,True,-275.0,-70.11446408410113,False,True,-37.83357854169306,0,0,0,0,0
263,13150.01688249922,77.91679100017063,-107.91679100017063,50.001311936071446,13150.668043496089,,,,False,,-37.153709912265825,0,0,0,0,0
264,13200.01817327739,77.88303924479987,-107.88303924479987,50.00131356119756,13200.669357057286,True,-260.0,-71.39902812195427,False,True,-36.4840111228456,0,0,0,0,0
265,13250.019462305429,77.84678735979833,-107.84678735979833,50.00131531133653,13250.670672368622,,,,False,,-36.36503464782242,0,0,0,0,0
266,13300.020749458316,77.80803534516599,-107.8080353452824,50.00131718647751,13300.6719895551,True,-260.0,-71.33203418446833,False,True,-36.47600116081408,0,0,0,0,0
267,13350.022034611047,77.76678320136853,-107.76678320125211,50.00131918663291,13350.673308741732,,,,False,,-36.40957214630225,0,0,0,0,0
268,13400.023317638614,77.72303092805669,-107.72303092805669,50.00132131179763,13400.67463005353,True,-258.0,-71.44952679506002,False,True,-36.27350413299666,0,0,0,0,0
269,13450.024598416005,77.67677852569614,-107.67677852557972,50.00132356197133,13450.675953615502,,,,False,,-36.244969590120206,0,0,0,0,0
270,13500.02587681821,77.62802599417046,-107.62802599405404,50.001325937154206,13500.677279552656,True,-258.0,-71.36431628933344,False,True,-36.2637097047206,0,0,0,0,0
271,13550.027152720222,77.57677333347965,-107.57677333347965,50.00132843734815,13550.678607990005,,,,False,,-36.246142584993564,0,0,0,0,0
272,13600.02842599703,77.52302054420579,-107.52302054420579,50.00133106255036,13600.679939052556,True,-258.0,-71.27019523830367,False,True,-36.25282530590212,0,0,0,0,0
273,13650.029696523621,77.46676762623247,-107.46676762611605,50.001333812758375,13650.681272865315,,,,False,,-36.31979040139015,0,0,0,0,0
274,13700.030964174988,77.40801457967609,-107.40801457955968,50.00133668797866,13700.682609553294,True,-258.0,-71.16718130500182,False,True,-36.24083327455786,0,0,0,0,0
275,13750.032228826123,77.34676140442025,-107.34676140442025,50.0013396882102,13750.683949241504,,,,False,,-35.955392226580045,0,0,0,0,0
276,13800.033490352014,77.28300810116343,-107.28300810116343,50.001342813447614,13800.685292054952,True,-258.0,-71.05529381938963,False,True,-36.2277142817738,0,0,0,0,0
277,13850.034748627651,77.21675466967281,-107.21675466978922,50.001346063694385,13850.686638118646,,,,False,,-37.26399899698174,0,0,0,0,0
278,13900.036003528028,77.14800111041404,-107.14800111041404,50.00134943895308,13900.6879875576,True,-258.0,-70.93455377440729,False,True,-36.21344733600675,0,0,0,0,0
279,13950.03725492813,77.07674742327072,-107.07674742327072,50.00135293921516,13950.689340496814,,,,False,,-30.921463510279025,0,0,0,0,0
280,14000.038502702952,77.00299360859208,-107.00299360847566,50.001356564492845,14000.690697061307,True,-183.0,-81.92773029369751,False,True,-25.075263314778155,0,0,0,0,0
281,14050.03974672748,76.92673966637813,-106.92673966649454,50.001360314773315,14050.69205737608,,,,False,,-22.92083725553564,0,0,0,0,0
282,14100.040986876706,76.84798559709452,-106.84798559709452,50.001364190064166,14100.693421566144,True,-183.0,-81.75052249785317,False,True,-25.097463099241352,0,0,0,0,0
283,14150.042223025626,76.76673140074126,-106.76673140074126,50.001368190370414,14150.694789756515,,,,False,,-30.602540042342966,0,0,0,0,0
284,14200.043455049223,76.68297707755119,-106.68297707755119,50.00137231567584,14200.69616207219,True,-251.0,-71.21031133789015,False,True,-35.47266573966104,0,0,0,0,0
285,14250.044682822492,76.59672262787353,-106.59672262787353,50.00137656599613,14250.697538638187,,,,False,,-36.37459232059269,0,0,0,0,0
286,14300.045906220417,76.5079680517083,-106.50796805159189,50.00138094131811,14300.698919579505,True,-251.0,-71.05147669712336,False,True,-35.456491354468525,0,0,0,0,0
287,14350.047125117997,76.41671334940474,-106.41671334928833,50.00138544165623,14350.70030502116,,,,False,,-35.38750008648965,0,0,0,0,0
288,14400.048339390214,76.32295852107927,-106.32295852107927,50.001390066995285,14400.701695088155,True,-251.0,-70.88375949567339,False,True,-35.439199025405884,0,0,0,0,0
289,14450.049548912068,76.22670356708113,-106.22670356708113,50.00139481735118,14450.703089905506,,,,False,,-34.76219497148242,0,0,0,0,0
290,14500.050753558538,76.12794848764315,-106.12794848764315,50.00139969270543,14500.70448959821,True,-251.0,-70.7071918601457,False,True,-35.420756627497454,0,0,0,0,0
291,14550.051953204626,76.02669328299817,-106.02669328299817,50.00140469307635,14550.705894291286,,,,False,,-38.143295241942475,0,0,0,0,0
292,14600.053147725315,75.922937953379,-105.922937953379,50.00140981845116,14600.707304109737,True,-251.0,-70.52180760972962,False,True,-35.401130343649385,0,0,0,0,0
293,14650.0543369956,75.81668249890208,-105.8166824990185,50.00141506883547,14650.708719178572,,,,False,,-21.731682711018316,0,0,0,0,0
